stage,experiment_id,attempt,method,sequence_name,MOTA,MOTP,IDF1,IDP,IDR,FP,FN,IDS,num_frames,runtime_seconds,FPS,prediction_path
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000117_02622_v,0.1898291293734744,0.23658003608054515,0.44128527639784376,0.6295235223160435,0.3397070789259561,2132,7790,35,349,86.65973732905695,4.027245070854612,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000117_02622_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000137_00458_v,0.31940960833494114,0.14175100970915888,0.5595351043643264,0.7260695598645737,0.4551418097626857,1588,5456,11,233,58.36799713388609,3.9919135732127025,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000137_00458_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000182_00000_v,-0.04810996563573888,0.2397696216378463,0.4144585936882069,0.4403361344537815,0.3914537576572538,3128,3871,16,363,93.12531316698005,3.897973468815253,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000182_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000268_05773_v,0.038417371333124506,0.19191719465688287,0.2858820938257103,0.4816922315685304,0.20325712496085185,1834,7371,6,978,236.2414598379837,4.139832189788872,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000268_05773_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000305_00000_v,0.26070226070226066,0.1407705197551274,0.4321447578499202,0.8235294117647058,0.29292929292929293,189,2868,17,184,46.21405508588941,3.981472728546189,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000305_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf050,001,m3_rtdetr_botsort_conf050,uav0000339_00001_v,0.3240384615384615,0.2091185272108438,0.633162450626103,0.6656653118925605,0.6036858974358974,1808,2389,21,275,69.96072525200725,3.9307768610090266,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf050/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf050/uav0000339_00001_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000086_00000_v,0.2853211624941271,0.2337044692326543,0.40487567040468064,0.7399750490108715,0.2786764212363246,669,9957,22,464,116.45635550003499,3.9843252693912494,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000086_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000117_02622_v,0.1888527257933279,0.22622726403175863,0.39919082939986517,0.6451144206320377,0.2890154597233523,1579,8363,27,349,85.54765208093158,4.079597645413245,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000117_02622_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000137_00458_v,0.3372564152035501,0.13638924226684762,0.5544701372573265,0.772038567493113,0.43256801080455337,1154,5712,4,233,57.195391372952145,4.073754797492064,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000137_00458_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000182_00000_v,0.031525474376214,0.2355129500036449,0.4046029515108925,0.4909400980601151,0.34409084117734945,2233,4235,14,363,91.54739471893117,3.965159261107131,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000182_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000268_05773_v,0.04280196262657898,0.1817696688538812,0.2795293407753809,0.5036694754009242,0.19344399206597765,1632,7532,5,978,236.91256121499464,4.12810530173822,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000268_05773_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000305_00000_v,0.22631072631072635,0.13261912536449705,0.37980859448301746,0.8642186165670367,0.24338624338624337,106,3093,18,184,46.247055580010056,3.978631670543208,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000305_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf055,001,m3_rtdetr_botsort_conf055,uav0000339_00001_v,0.34118589743589745,0.20412134401888699,0.6258960969997345,0.6989523621269026,0.5666666666666667,1459,2640,12,275,69.99904233282723,3.9286251759337874,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf055/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf055/uav0000339_00001_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000086_00000_v,0.2213571380629572,0.22591173201419892,0.3094304095402479,0.7009478672985782,0.19853681455131217,445,11124,32,464,117.05422567338974,3.9639747931413845,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000086_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000117_02622_v,0.18559804719283968,0.2183963044451452,0.3749704001894388,0.6881790525858322,0.2576891781936534,1149,8837,23,349,90.54884532606229,3.854273334389487,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000117_02622_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000137_00458_v,0.35172679915107086,0.13193925822695243,0.5456887114431065,0.8206469107108271,0.40874011190430254,755,5958,7,233,60.33328724803869,3.8618814029161714,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000137_00458_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000182_00000_v,0.0817271776482893,0.22957144271747248,0.38387345679012347,0.5414965986394558,0.29732556402211263,1558,4576,12,363,91.6554447899689,3.960484844428228,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000182_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000268_05773_v,0.04885687441277797,0.1743226224232725,0.26848849776130923,0.5152592592592593,0.18154295855517277,1451,7655,5,978,238.3974374763202,4.102393089259375,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000268_05773_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000305_00000_v,0.20466570466570466,0.12574338084150777,0.34310110615175626,0.8884422110552764,0.2126022126022126,65,3228,14,184,46.356009536917554,3.969280398336787,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000305_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf060,001,m3_rtdetr_botsort_conf060,uav0000339_00001_v,0.34375,0.19743994232000567,0.6051149478349183,0.713787845785232,0.5251602564102564,1220,2869,6,275,69.31164495195844,3.967587267487434,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf060/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf060/uav0000339_00001_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000086_00000_v,0.14766091684005633,0.21803309358510511,0.22492574822938086,0.7546952855500192,0.13215652057185046,189,12479,31,464,119.18473037256626,3.8931161613535243,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000086_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000117_02622_v,0.1766476810414972,0.20818048068548115,0.3478747899682619,0.7396136544059275,0.2274206672091131,794,9305,20,349,89.78135163750267,3.8872214957189266,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000117_02622_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000137_00458_v,0.34574570711942887,0.12603089343905818,0.5243992235089363,0.8565493111742838,0.37786995948292496,491,6284,7,233,59.76276525147841,3.89874864423607,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000137_00458_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000182_00000_v,0.12161960256984905,0.22198296331142997,0.3551024742486992,0.6138032305433186,0.24981323771104139,951,4920,8,363,99.52519382705214,3.647317689536941,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000182_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000268_05773_v,0.05010961478233633,0.16367910837127836,0.2540109065043863,0.5227716330513988,0.16776281449003028,1294,7799,6,978,246.4584042027127,3.9682152579207335,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000268_05773_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000305_00000_v,0.1736411736411736,0.1214495077227232,0.2936444086886565,0.8968058968058968,0.17556517556517556,39,3383,14,184,47.086351424863096,3.907714113156836,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000305_00000_v/tracks.txt
m3_compact_tuning,m3_rtdetr_botsort_conf065,001,m3_rtdetr_botsort_conf065,uav0000339_00001_v,0.33125000000000004,0.1879133989238771,0.5793436293436294,0.7283980582524272,0.4809294871794872,1022,3142,9,275,72.03058991028229,3.8178224049327696,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/m3_compact_tuning/m3_rtdetr_botsort_conf065/attempts/001/benchmark/runs/m3_rtdetr_botsort_conf065/uav0000339_00001_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000086_00000_v,0.2455198335458756,0.25945531620140466,0.4774336791333308,0.5555951532430506,0.4185515806429962,3754,7429,58,464,50.22157370406785,9.239057356787226,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000086_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000117_02622_v,0.009926769731488982,0.27363510311168465,0.4119988018314862,0.43451575051899993,0.3917005695687551,5437,6648,83,349,114.6246667157975,3.044719867018824,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000117_02622_v/tracks.txt
