stage,phase,experiment_id,source_config_path,method,MOTA,IDF1,IDS,FP,FN,FPS,MOTP,IDP,IDR,num_frames,runtime_seconds,screening_rank,promotion_rank,selected
tune_m2,promoted,m2_yolo26_bytetrack_conf035_low_min,/Users/katharsis/Developer/cv/mot/configs/overnight/m2_yolo26_bytetrack_conf035_low_min.yaml,m2_yolo26_bytetrack_conf035_low_min,0.16889061891786683,0.3247489879468472,332,6021,47025,57.62673386367382,0.21020861304469968,0.6114723741440937,0.22108213312572986,2846,49.38680034743447,2,2,False
tune_m2,promoted,m2_yolo26_bytetrack_smoke,/Users/katharsis/Developer/cv/mot/configs/m2_yolo26_bytetrack_smoke.yaml,m2_yolo26_bytetrack_smoke,0.16946671856753603,0.3409278893149861,384,8800,44157,56.54825682652509,0.220369493078012,0.5497090203685742,0.24708446866485015,2846,50.32869551984186,1,1,True
tune_m2,screen,m2_yolo26_bytetrack_conf025,/Users/katharsis/Developer/cv/mot/configs/overnight/m2_yolo26_bytetrack_conf025.yaml,m2_yolo26_bytetrack_conf025,0.1470425649530127,0.3050373134328358,121,1184,6410,49.501074553474716,0.2400651891007526,0.5137470542026709,0.21691542288557214,300,6.06047449891048,4,,False
tune_m2,screen,m2_yolo26_bytetrack_conf035,/Users/katharsis/Developer/cv/mot/configs/overnight/m2_yolo26_bytetrack_conf035.yaml,m2_yolo26_bytetrack_conf035,0.14847982310668872,0.29222542163718634,95,836,6771,54.17067309923482,0.23012318105153368,0.5710610932475885,0.19635157545605306,300,5.538051916955737,3,,False
tune_m2,screen,m2_yolo26_bytetrack_conf035_low_min,/Users/katharsis/Developer/cv/mot/configs/overnight/m2_yolo26_bytetrack_conf035_low_min.yaml,m2_yolo26_bytetrack_conf035_low_min,0.14847982310668872,0.29222542163718634,95,836,6771,54.97359229059806,0.23012318105153368,0.5710610932475885,0.19635157545605306,300,5.4571656589978375,2,2,False
tune_m2,screen,m2_yolo26_bytetrack_conf045,/Users/katharsis/Developer/cv/mot/configs/overnight/m2_yolo26_bytetrack_conf045.yaml,m2_yolo26_bytetrack_conf045,0.12725262576008844,0.2601911107214868,59,576,7259,56.545681282555556,0.216910259496347,0.628281117696867,0.1640685461580984,300,5.30544496406219,5,,False
tune_m2,screen,m2_yolo26_bytetrack_smoke,/Users/katharsis/Developer/cv/mot/configs/m2_yolo26_bytetrack_smoke.yaml,m2_yolo26_bytetrack_smoke,0.15234936428966284,0.31955922865013775,111,1267,6289,52.94224038070809,0.24226439483459175,0.5190156599552572,0.2308457711442786,300,5.666552791168215,1,1,True
